Party,Criminal Case,Total Assets,Liabilities,state,Education
DMK,6,320000,130000,TAMILNADU,Graduate Professional
DMK,23,0,900,TAMILNADU,Graduate Professional
YSRCP,0,0,8100,ANDHRAPRADESH,10th Pass
CPI(M),0,1900,1400,KERALA,Post Graduate
BJP,0,60000,0,UTTARPRADESH,Graduate
AAP,4,380000,2700,PUNJAB,Graduate Professional
INC,8,20000,4300,RAJASTHAN,Post Graduate
BJP,2,50000,10000,MANIPUR,12th Pass
YSRCP,15,220000,6500,ANDHRAPRADESH,Post Graduate
AAP,0,0,0,DELHI,Graduate
BJP,0,20000,2000,RAJASTHAN,Literate
AITC,1,20000,400,WESTBENGAL,Graduate
AAP,11,0,0,PUNJAB,12th Pass
BJD,0,70000,2200,ODISHA,Graduate Professional
YSRCP,0,220000,50000,ANDHRAPRADESH,Post Graduate
BJP,0,60000,10000,HIMACHALPRADESH,12th Pass
JD(U),0,40000,1500,BIHAR,Doctorate
CPI(M),0,5900,0,TRIPURA,10th Pass
INC,13,30000,1100,ODISHA,Graduate
AITC,4,90000,0,WESTBENGAL,10th Pass
YSRCP,4,680000,70000,ANDHRAPRADESH,12th Pass
SHS,5,60000,4600,MAHARASHTRA,12th Pass
INC,9,20000,4000,KERALA,Graduate Professional
BJP,1,70000,400,BIHAR,Literate
BJP,0,20000,1600,RAJASTHAN,Graduate
IND,2,0,0,WESTBENGAL,10th Pass
CPI(M),4,10000,0,KERALA,Graduate Professional
CPI(M),1,70000,0,TAMILNADU,10th Pass
BJD,51,3000,0,ODISHA,12th Pass
INC,0,20000,3500,HIMACHALPRADESH,Graduate
SHS,6,270000,9400,MAHARASHTRA,10th Pass
INC,5,70,480000,MAHARASHTRA,Graduate
Tipra Motha Party,1,1300,0,TRIPURA,Post Graduate
BJP,4,100000,5500,UTTARAKHAND,10th Pass
AAP,1,480000,60000,DELHI,Post Graduate
BJD,18,10000,1100,ODISHA,Graduate Professional
BJD,0,1000,100,ODISHA,8th Pass
NPP,0,30000,0,MEGHALAYA,12th Pass
AAP,0,60000,600,PUNJAB,12th Pass
IND,0,0,0,MADHYAPRADESH,10th Pass
BJP,1,20000,2100,RAJASTHAN,8th Pass
JD(U),1,30000,1500,BIHAR,Doctorate
DMK,10,10000,900,TAMILNADU,Graduate
NPP,0,7900,0,RAJASTHAN,Post Graduate
YSRCP,15,150000,10000,ANDHRAPRADESH,Post Graduate
SHS,1,150000,30000,MAHARASHTRA,Graduate Professional
BJP,0,10000,1300,MAHARASHTRA,Post Graduate
INC,4,10000,4000,KERALA,12th Pass
INC,7,70000,20000,KARNATAKA,Graduate
JMM,6,30000,50,JHARKHAND,Doctorate
NPP,0,140000,1900,NAGALAND,Graduate
BJP,0,5900,130000,UTTARAKHAND,Graduate Professional
INC,0,240000,20000,MADHYAPRADESH,Graduate
BJP,0,6500,0,GUJARAT,Graduate Professional
IND,0,590000,74,GUJARAT,10th Pass
BJP,0,110000,2700,ASSAM,10th Pass
TDP,2,80000,7600,ANDHRAPRADESH,Post Graduate
BJP,0,30000,50,MADHYAPRADESH,12th Pass
BJP,1,40000,10000,MAHARASHTRA,5th Pass
INC,1,100000,90000,KARNATAKA,Graduate
INC,0,200000,1300,CHHATTISGARH,10th Pass
CPI,0,80000,0,ODISHA,Graduate Professional
BJP,0,300,2100,MADHYAPRADESH,Graduate
DMK,22,370000,60000,TAMILNADU,Post Graduate
BJP,0,3600,130000,RAJASTHAN,Graduate
IND,0,330000,50000,RAJASTHAN,12th Pass
NCP,0,200000,40000,MAHARASHTRA,Graduate
SHS,9,5100,7400,MAHARASHTRA,10th Pass
AITC,0,10000,1200,WESTBENGAL,Graduate
DMK,2,410000,130000,TAMILNADU,Post Graduate
INC,0,20000,3500,CHHATTISGARH,Graduate
INC,5,5600,4000,RAJASTHAN,Graduate
RJD,5,60000,6100,BIHAR,Graduate
AITC,0,20000,2300,WESTBENGAL,Graduate
BJP,0,20000,1900,NAGALAND,Post Graduate
BJP,0,20000,2500,TRIPURA,Graduate Professional
INC,0,20000,4900,HIMACHALPRADESH,10th Pass
DMK,12,0,10000,TAMILNADU,10th Pass
INC,2,20000,40000,UTTARAKHAND,Post Graduate
BJP,0,20000,900,JHARKHAND,Graduate
INC,4,20000,4000,KERALA,10th Pass
INC,0,30000,1300,CHHATTISGARH,Graduate Professional
BJP,0,4500,0,PUNJAB,8th Pass
INC,3,100000,10000,KARNATAKA,Graduate Professional
NCP,0,530000,9100,MAHARASHTRA,10th Pass
IND,0,10000,4900,MAHARASHTRA,10th Pass
INC,0,130000,6000,MAHARASHTRA,Post Graduate
INC,4,4900,1100,MADHYAPRADESH,8th Pass
INC,1,1700,8810000,TAMILNADU,Graduate
BJP,2,50000,4100,RAJASTHAN,Post Graduate
DMK,26,20000,100000,TAMILNADU,Graduate
IND,2,0,0,UTTARAKHAND,Graduate
BJP,0,30000,400,GUJARAT,5th Pass
DMK,26,20000,800,TAMILNADU,Graduate
BJP,0,6700,0,NAGALAND,Post Graduate
CPI,0,20000,4000,KERALA,Graduate Professional
BJP,0,50000,10000,UTTARPRADESH,Post Graduate
BJD,1,140000,40000,ODISHA,Post Graduate
BJP,22,290000,30000,GUJARAT,8th Pass
BJP,0,30000,1100,HIMACHALPRADESH,12th Pass
BJP,6,40000,3100,MAHARASHTRA,Graduate
BJD,0,350000,280000,ODISHA,12th Pass
BJP,0,6000,0,WESTBENGAL,Graduate
BJP,0,70000,0,BIHAR,Graduate Professional
CPI,25,50000,1300,KERALA,Graduate
BJP,0,20000,1200,GUJARAT,Graduate
JD(S),0,40000,10000,KARNATAKA,Graduate Professional
AAP,0,6600,2700,JHARKHAND,10th Pass
BJP,0,60000,2500,UTTARPRADESH,12th Pass
BJD,1,10000,300,ODISHA,Graduate
AAP,1,6600,700,PUNJAB,Post Graduate
JD(U),0,30000,200,MANIPUR,12th Pass
YSRCP,7,0,30000,ANDHRAPRADESH,12th Pass
INC,0,20000,4600,MADHYAPRADESH,Post Graduate
BJP,6,110000,7900,MADHYAPRADESH,Doctorate
AITC,0,80000,0,WESTBENGAL,Graduate
BJP,0,20000,5400,MAHARASHTRA,5th Pass
BJP,1,40000,7200,MAHARASHTRA,12th Pass
YSRCP,7,0,50000,ANDHRAPRADESH,12th Pass
Tipra Motha Party,0,1300,0,TRIPURA,Post Graduate
BJP,1,6700,1200,WESTBENGAL,Post Graduate
NPP,0,20000,2400,MEGHALAYA,Graduate
BJP,0,20000,1000,GUJARAT,Doctorate
SP,38,0,0,UTTARPRADESH,Graduate
NCP,8,50000,20000,MAHARASHTRA,Graduate
AITC,1,10000,1300,WESTBENGAL,Graduate
INC,1,70000,40000,MAHARASHTRA,Doctorate
NPP,0,30000,1300,ODISHA,Post Graduate
BJP,27,80000,10000,MAHARASHTRA,Graduate
BJP,0,0,10000,UTTARPRADESH,12th Pass
CPI(M),3,5300,1100,BIHAR,Graduate
YSRCP,0,420000,170000,ANDHRAPRADESH,10th Pass
Sikkim Krantikari Morcha,0,10000,200,SIKKIM,Graduate
NPP,0,110000,0,MEGHALAYA,Graduate
IND,1,0,0,MAHARASHTRA,10th Pass
BJP,0,530000,9100,MAHARASHTRA,10th Pass
INC,2,2930000,430000,KARNATAKA,Graduate
YSRCP,38,0,10000,ANDHRAPRADESH,Post Graduate
AITC,9,6400,400,GUJARAT,10th Pass
INC,3,20000,900,MADHYAPRADESH,12th Pass
RJD,5,60000,0,BIHAR,Graduate Professional
NCP,0,30000,0,MAHARASHTRA,Graduate Professional
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
YSRCP,38,0,10000,ANDHRAPRADESH,Graduate
BJP,6,260000,100,ARUNACHALPRADESH,Graduate Professional
AITC,9,10000,0,WESTBENGAL,10th Pass
AAP,0,800,0,DELHI,Post Graduate
IND,0,1900,0,GOA,Graduate
INC,13,10000,800,RAJASTHAN,Graduate Professional
BJP,0,20000,3800,BIHAR,Graduate Professional
DMK,73,6800,0,TAMILNADU,Post Graduate
AIADMK,0,90000,6200,TAMILNADU,Graduate
BJP,0,40000,10000,MADHYAPRADESH,12th Pass
CPI(M),4,4100,0,KERALA,Graduate Professional
AAP,0,1400,0,DELHI,Post Graduate
AITC,1,30000,400,WESTBENGAL,8th Pass
DMK,5,60000,900,TAMILNADU,12th Pass
YSRCP,0,30000,6900,ANDHRAPRADESH,Graduate Professional
INC,5,1890000,760000,MAHARASHTRA,Graduate
SP,2,60000,4700,UTTARPRADESH,Post Graduate
BJP,0,20000,5600,MADHYAPRADESH,12th Pass
INC,0,3100,80000,MADHYAPRADESH,Graduate
INC,0,2100,2800,GUJARAT,8th Pass
SP,0,30000,8700,UTTARPRADESH,Post Graduate
BJP,0,0,0,ODISHA,12th Pass
INC,8,320000,0,WESTBENGAL,10th Pass
BJP,0,220000,4100,MAHARASHTRA,Graduate Professional
SHS,0,0,9800,MAHARASHTRA,10th Pass
INC,1,4300,20000,MAHARASHTRA,Post Graduate
YSRCP,2,360000,7700,ANDHRAPRADESH,Post Graduate
BJP,0,30000,0,UTTARAKHAND,Graduate
INC,0,30000,5100,ASSAM,Post Graduate
YSRCP,0,0,50000,ANDHRAPRADESH,Post Graduate
BJD,0,3600,40000,ODISHA,Post Graduate
BJP,0,40000,3300,BIHAR,Doctorate
INC,13,0,1800,KARNATAKA,Graduate Professional
YSRCP,2,250000,220000,ANDHRAPRADESH,Graduate
INC,7,190000,1400,MAHARASHTRA,12th Pass
BJP,0,9800,0,UTTARAKHAND,12th Pass
BJP,0,60000,400,MADHYAPRADESH,Graduate
BJP,1,8400,0,WESTBENGAL,10th Pass
INC,5,1200,200,ODISHA,Graduate
BJP,3,110000,2900,ARUNACHALPRADESH,Graduate
BJD,0,20000,0,ODISHA,12th Pass
IND,1,5700,50000,MAHARASHTRA,10th Pass
DMK,7,110000,10000,TAMILNADU,12th Pass
BJP,0,30000,5200,CHHATTISGARH,12th Pass
JD(U),1,10000,0,BIHAR,Post Graduate
AAP,0,10000,900,PUNJAB,Others
INC,0,0,8700,MAHARASHTRA,12th Pass
INC,1,720000,240000,KARNATAKA,Post Graduate
AAP,2,1800,300,PUNJAB,Others
CPI(M),4,20000,2500,KERALA,10th Pass
YSRCP,0,0,6000,ANDHRAPRADESH,Post Graduate
BJP,1,540000,20000,GUJARAT,10th Pass
INC,1,480000,160000,MAHARASHTRA,Post Graduate
SP,1,10000,200,MANIPUR,Graduate
BJP,1,520000,8400,KARNATAKA,Graduate
BJP,5,60000,100000,RAJASTHAN,Graduate
BJP,0,90000,0,TRIPURA,Graduate Professional
YSRCP,2,150000,6500,ANDHRAPRADESH,8th Pass
INC,0,230000,3900,KARNATAKA,Graduate Professional
BJP,0,5400,160000,ODISHA,Post Graduate
CPI(M),0,2700,0,TRIPURA,Graduate Professional
IND,0,3130000,60,PUNJAB,Graduate Professional
INC,0,950000,8900,JHARKHAND,Graduate
AAP,1,1400,0,PUNJAB,Post Graduate
AIADMK,0,30000,60000,TAMILNADU,Graduate
BJP,0,810000,73,RAJASTHAN,10th Pass
BJP,0,570000,240000,RAJASTHAN,10th Pass
INC,22,7200,100,ANDHRAPRADESH,8th Pass
BJP,0,5100,0,JHARKHAND,12th Pass
INC,0,20000,1600,HARYANA,Graduate
IND,52,0,2400,ASSAM,Post Graduate
AITC,2,8200,800,WESTBENGAL,Graduate
BJP,0,60000,80000,KARNATAKA,Graduate
TDP,0,490000,80000,ANDHRAPRADESH,Post Graduate
INC,0,20000,4700,HIMACHALPRADESH,12th Pass
SP,30,40000,0,UTTARPRADESH,Graduate
JD(U),0,40000,0,BIHAR,Doctorate
AAP,0,6680000,390000,PUNJAB,Post Graduate
BJP,2,140000,30000,MADHYAPRADESH,Post Graduate
BJP,0,7100,200,ARUNACHALPRADESH,Graduate
DMK,0,20000,900,TAMILNADU,Graduate
JMM,3,0,1900,JHARKHAND,12th Pass
NDPP,0,20000,0,NAGALAND,Post Graduate
BJP,0,30000,5400,MADHYAPRADESH,Graduate
BJP,0,20000,700,ODISHA,Graduate
BJP,0,40000,10000,KARNATAKA,8th Pass
INC,1,30000,20000,ASSAM,Graduate
DMK,0,40000,40000,TAMILNADU,Post Graduate
JD(S),5,1890000,760000,KARNATAKA,Others
DMK,0,130000,1700,TAMILNADU,Graduate Professional
IND,0,0,20000,UTTARAKHAND,12th Pass
SP,1,30000,0,WESTBENGAL,12th Pass
BJD,0,9300,40000,ODISHA,12th Pass
IND,10,640000,170000,MAHARASHTRA,10th Pass
JD(S),3,20000,2300,KARNATAKA,Graduate
BJP,1,0,8900,MAHARASHTRA,Graduate
BJP,0,6600,0,RAJASTHAN,Post Graduate
BJP,1,30000,1000,BIHAR,Doctorate
BJP,0,1300,0,ARUNACHALPRADESH,10th Pass
IND,0,700000,190000,GUJARAT,Graduate
YSRCP,0,150000,6500,ANDHRAPRADESH,8th Pass
NDPP,1,90000,0,NAGALAND,Post Graduate
BJP,0,10000,4700,BIHAR,Graduate
INC,4,20000,2700,UTTARAKHAND,10th Pass
DMK,10,20000,800,TAMILNADU,8th Pass
INC,0,20000,400,MADHYAPRADESH,Graduate
BJD,18,630000,70000,ODISHA,12th Pass
BJP,0,0,0,WESTBENGAL,10th Pass
Tipra Motha Party,0,10000,0,TRIPURA,Post Graduate
BJP,0,110000,90000,MADHYAPRADESH,Graduate
BJP,2,630000,110000,GUJARAT,Graduate
DMK,24,6700,1000,TAMILNADU,Post Graduate
RJD,1,2200,160000,BIHAR,Doctorate
BJP,0,0,400,ARUNACHALPRADESH,Graduate
INC,0,350000,120000,MAHARASHTRA,12th Pass
BJP,0,10000,3800,UTTARAKHAND,Graduate Professional
INC,0,10000,400,MADHYAPRADESH,12th Pass
BJP,0,200,6800,GUJARAT,Graduate Professional
AITC,3,5700,100,WESTBENGAL,10th Pass
BJP,0,7500,0,RAJASTHAN,Graduate
RJD,2,6700,0,WESTBENGAL,Graduate
INC,5,1890000,760000,KARNATAKA,Graduate
DMK,0,7600,90,TAMILNADU,Post Graduate
BJP,0,7900,50000,RAJASTHAN,Post Graduate
INC,0,3900,70000,MADHYAPRADESH,12th Pass
AITC,8,10000,700,WESTBENGAL,10th Pass
BJP,0,20000,100,WESTBENGAL,Post Graduate
INC,0,40000,10000,KARNATAKA,Graduate
BJP,0,440000,46,RAJASTHAN,Graduate
BJP,1,100000,1200,BIHAR,Graduate
AAP,0,4700,60,PUNJAB,10th Pass
AAP,2,10000,6300,PUNJAB,Post Graduate
BJP,0,9900,100,GUJARAT,12th Pass
BJP,8,50000,2900,MANIPUR,Graduate
IND,0,8300,0,KERALA,Graduate Professional
BJD,1,6900,0,ODISHA,10th Pass
CPI,1,20000,400,KERALA,Graduate Professional
INC,0,20000,0,RAJASTHAN,10th Pass
INC,4,10000,700,WESTBENGAL,10th Pass
IND,0,540000,9900,GUJARAT,Graduate Professional
BJD,5,10000,100,ODISHA,12th Pass
SP,0,10000,0,UTTARPRADESH,Post Graduate
NDPP,0,80000,0,NAGALAND,Post Graduate
BJP,5,3700,3400,WESTBENGAL,Graduate Professional
BJP,0,20000,600,MADHYAPRADESH,Graduate
BJP,0,30000,3200,JHARKHAND,10th Pass
IND,0,270000,0,ANDHRAPRADESH,10th Pass
BJD,0,40000,500,ODISHA,Graduate Professional
BJP,0,2000,0,DELHI,Post Graduate
INC,0,20000,2100,UTTARAKHAND,10th Pass
NPP,1,0,1600,MEGHALAYA,Graduate
INC,0,90000,1700,MADHYAPRADESH,Graduate
BJP,0,10000,5900,UTTARAKHAND,12th Pass
BJP,0,50000,1600,HARYANA,Post Graduate
BJP,1,30000,10000,MADHYAPRADESH,10th Pass
BJP,0,2400,0,MAHARASHTRA,Graduate
INC,7,2200,0,RAJASTHAN,Graduate Professional
INC,0,40000,5300,MAHARASHTRA,Doctorate
DMK,2,130000,2800,TAMILNADU,Graduate Professional
BJP,0,60000,10000,UTTARPRADESH,Graduate
SP,1,110000,0,BIHAR,10th Pass
BJP,1,10000,400,WESTBENGAL,8th Pass
BJP,1,40000,300,MADHYAPRADESH,Graduate
NCP,1,30000,320000,MAHARASHTRA,Post Graduate
JD(U),1,5000,5300,BIHAR,Doctorate
BJP,2,240000,1700,MADHYAPRADESH,Graduate
JD(U),1,30000,0,TRIPURA,Graduate
INC,0,30000,2100,CHHATTISGARH,Graduate
JD(U),2,700000,1500,WESTBENGAL,Graduate
INC,0,70000,0,RAJASTHAN,Graduate Professional
INC,1,6480000,240000,KARNATAKA,Others
BJP,3,100000,1100,UTTARPRADESH,Graduate
INC,1,20000,500,RAJASTHAN,Post Graduate
DMK,10,140000,0,TAMILNADU,Post Graduate
BJP,0,20000,6300,UTTARPRADESH,Doctorate
BJP,1,6100,1200,GUJARAT,10th Pass
JD(U),0,60000,3800,KARNATAKA,Graduate Professional
BJP,0,9200,100000,MAHARASHTRA,12th Pass
BJP,5,60000,5000,RAJASTHAN,Post Graduate
RJD,4,0,180000,MAHARASHTRA,10th Pass
BJP,0,20000,1500,MADHYAPRADESH,5th Pass
BJP,1,60000,10000,BIHAR,Post Graduate
INC,7,60000,10000,MAHARASHTRA,Post Graduate
INC,18,140000,30000,MAHARASHTRA,Graduate
BJP,0,20000,1100,MANIPUR,Graduate
INC,3,20000,3100,MAHARASHTRA,Graduate
BJP,0,20000,300,MADHYAPRADESH,Graduate
SP,0,60000,0,UTTARPRADESH,12th Pass
AAP,1,9100,300,GUJARAT,Graduate
INC,42,170000,30000,KARNATAKA,Graduate
CPI(M),4,2700,0,KERALA,Graduate
CPI(M),7,10000,0,KERALA,10th Pass
AITC,0,20000,1600,WESTBENGAL,8th Pass
TDP,1,7100,0,ARUNACHALPRADESH,Graduate
RJD,7,60000,8500,BIHAR,Doctorate
BJP,0,40000,10000,MAHARASHTRA,5th Pass
TDP,0,830000,30000,ANDHRAPRADESH,Post Graduate
NCP,6,320000,40000,MAHARASHTRA,10th Pass
NPP,0,30000,0,MEGHALAYA,Post Graduate
DMK,0,400000,9000,TAMILNADU,Graduate Professional
NCP,0,530000,9100,MAHARASHTRA,10th Pass
BJP,0,9400,2900,MAHARASHTRA,Others
CPI(M),4,510000,2000,KERALA,10th Pass
RJD,7,30000,8500,BIHAR,Graduate Professional
BJP,0,0,0,UTTARPRADESH,12th Pass
INC,7,190000,1600,MAHARASHTRA,12th Pass
BJP,0,180000,4800,UTTARAKHAND,12th Pass
IND,0,0,170000,ARUNACHALPRADESH,10th Pass
BJP,0,20000,3000,MADHYAPRADESH,Graduate
BJD,13,6000,0,ODISHA,Graduate Professional
SP,1,110000,0,UTTARPRADESH,Graduate
AIADMK,0,10000,0,TAMILNADU,12th Pass
SHS,0,20000,300,MAHARASHTRA,Graduate
INC,1,0,5100,CHHATTISGARH,Graduate
AAP,2,10000,1300,DELHI,Post Graduate
BJP,173,660000,570000,MADHYAPRADESH,Post Graduate
NCP,0,230000,10000,MAHARASHTRA,Graduate
BJP,0,20000,2300,HARYANA,Graduate Professional
AIADMK,0,90000,20000,TAMILNADU,Graduate Professional
DMK,0,130000,10000,TAMILNADU,8th Pass
BJP,1,20000,0,MAHARASHTRA,5th Pass
SP,1,30000,4300,UTTARPRADESH,12th Pass
DMK,24,6300,1000,TAMILNADU,Post Graduate
BJP,0,10000,2200,RAJASTHAN,12th Pass
AITC,0,20000,0,WESTBENGAL,Graduate
INC,1,120000,1900,TAMILNADU,Graduate
CPI(M),8,9500,0,WESTBENGAL,Graduate Professional
BJP,0,50000,10000,UTTARPRADESH,12th Pass
INC,3,20000,5700,HARYANA,Post Graduate
NDPP,1,50000,0,NAGALAND,Graduate
BJP,0,10000,0,UTTARPRADESH,12th Pass
RJD,3,1000,400,BIHAR,Graduate
INC,0,0,2600,BIHAR,Doctorate
BJP,0,2800,140000,ARUNACHALPRADESH,10th Pass
JMM,6,10000,2000,JHARKHAND,Graduate
INC,0,20000,10000,HARYANA,Graduate
BJP,0,20000,2700,UTTARPRADESH,12th Pass
BJP,0,410000,130000,MADHYAPRADESH,Post Graduate
INC,0,3130000,480000,MADHYAPRADESH,Post Graduate
AAP,4,800,1400,PUNJAB,12th Pass
BJP,1,150000,220000,MADHYAPRADESH,Graduate
DMK,10,10000,1700,TAMILNADU,10th Pass
BJP,5,60000,1000,BIHAR,Graduate
INC,14,560000,20000,KARNATAKA,Graduate Professional
AITC,0,5700,0,WESTBENGAL,10th Pass
INC,0,20000,400,CHHATTISGARH,Graduate
CPI(M),6,4100,400,ODISHA,Graduate
BJP,0,320000,3200,GUJARAT,8th Pass
SP,2,50000,130000,UTTARPRADESH,Post Graduate
BJP,0,20000,400,MADHYAPRADESH,Graduate
BJP,0,9600,270000,HARYANA,8th Pass
AAP,3,610000,20000,PUNJAB,Graduate
INC,3,100000,90000,KARNATAKA,Graduate
BJP,0,30000,1600,RAJASTHAN,8th Pass
DMK,0,20000,98,MADHYAPRADESH,Graduate
NCP,18,230000,40000,MAHARASHTRA,10th Pass
BJP,2,30000,4600,RAJASTHAN,Post Graduate
RJD,5,110000,10000,BIHAR,Graduate Professional
INC,0,50000,800,RAJASTHAN,Graduate
SP,7,30000,0,UTTARPRADESH,12th Pass
INC,0,2100,0,GUJARAT,8th Pass
INC,2,330000,200000,MAHARASHTRA,12th Pass
JD(S),0,90000,2300,KARNATAKA,Graduate
BJP,0,20000,0,ARUNACHALPRADESH,5th Pass
NPP,0,20000,3200,MANIPUR,12th Pass
INC,52,20000,3000,ASSAM,Post Graduate
IND,14,540000,70000,GUJARAT,12th Pass
INC,0,1890000,10,KARNATAKA,Graduate
CPI(M),1,8200,0,KERALA,12th Pass
IND,0,7200,170000,ARUNACHALPRADESH,Graduate Professional
BJP,1,6300,3800,TAMILNADU,Graduate
RJD,5,6700,8500,BIHAR,Doctorate
YSRCP,2,240000,60000,ANDHRAPRADESH,Post Graduate
BJP,2,140000,8800,UTTARPRADESH,Graduate
IND,0,50000,2700,GOA,Graduate
SHS,18,170000,30000,MAHARASHTRA,10th Pass
DMK,29,130000,0,TAMILNADU,10th Pass
NCP,7,100000,0,MAHARASHTRA,Graduate Professional
DMK,99,1210000,90000,TAMILNADU,12th Pass
YSRCP,0,170000,500,ANDHRAPRADESH,Post Graduate
AAP,1,2600,0,PUNJAB,Post Graduate
CPI(M),4,9800,300,TRIPURA,Post Graduate
BJP,1,600,80000,MADHYAPRADESH,Graduate
AAP,1,0,0,PUNJAB,Post Graduate
INC,0,30000,3200,HIMACHALPRADESH,Graduate
NCP,1,340000,180000,MAHARASHTRA,Graduate Professional
BJP,3,100000,10000,UTTARPRADESH,12th Pass
AITC,1,6600,400,WESTBENGAL,Post Graduate
INC,1,30000,7000,KARNATAKA,Graduate
DMK,6,90000,20000,ANDHRAPRADESH,Graduate
JD(U),1,10000,0,BIHAR,Doctorate
BJP,4,30000,1500,BIHAR,Literate
BJP,0,870000,7700,RAJASTHAN,10th Pass
BJP,0,30000,9100,ODISHA,10th Pass
JD(S),8,30000,20000,UTTARAKHAND,Post Graduate
BJP,0,570000,270000,MADHYAPRADESH,10th Pass
SHS,0,20000,9800,MAHARASHTRA,10th Pass
BJP,0,250000,40000,MAHARASHTRA,Graduate Professional
SP,0,130000,0,UTTARPRADESH,Graduate Professional
BJP,0,300000,0,ARUNACHALPRADESH,5th Pass
INC,0,560000,50000,MAHARASHTRA,Graduate
INC,9,40000,5100,KARNATAKA,Graduate
BJP,0,40000,3300,JHARKHAND,Doctorate
DMK,9,10000,0,TAMILNADU,10th Pass
BJD,0,3100,0,ODISHA,10th Pass
NCP,3,120000,1900,MAHARASHTRA,Graduate
NDPP,0,270000,40000,MAHARASHTRA,Graduate
YSRCP,1,0,160000,ANDHRAPRADESH,Post Graduate
BJD,4,10000,100,ODISHA,10th Pass
JMM,0,5000,300,JHARKHAND,12th Pass
DMK,24,6700,1000,TAMILNADU,Post Graduate
BJP,0,20000,0,GUJARAT,5th Pass
RJD,5,60000,4200,BIHAR,Graduate
AITC,0,2000,0,WESTBENGAL,Graduate
AAP,0,0,2200,PUNJAB,Post Graduate
DMK,18,110000,30000,TAMILNADU,Graduate Professional
RJD,5,60000,4200,BIHAR,12th Pass
INC,0,20000,400,HARYANA,Graduate
BJD,0,50000,30000,ODISHA,Post Graduate
INC,0,20000,2400,RAJASTHAN,Graduate Professional
CPI(M),4,9100,400,KERALA,10th Pass
BJP,0,30000,5000,MAHARASHTRA,Graduate Professional
AITC,2,80000,300,WESTBENGAL,Graduate
INC,9,260000,4000,KARNATAKA,10th Pass
INC,0,200000,2100,CHHATTISGARH,8th Pass
AAP,3,10000,4500,PUNJAB,12th Pass
BJP,2,0,3600,UTTARPRADESH,Graduate
YSRCP,1,10000,0,ANDHRAPRADESH,12th Pass
BJD,0,8600,40000,ODISHA,Graduate
YSRCP,0,150000,60000,ANDHRAPRADESH,Post Graduate
BJP,0,40000,10000,KARNATAKA,Graduate Professional
AAP,1,0,0,PUNJAB,10th Pass
INC,0,210000,7900,MADHYAPRADESH,Graduate Professional
INC,2,2930000,340000,KARNATAKA,10th Pass
BJP,10,30000,2500,RAJASTHAN,12th Pass
BJP,0,9700,5000,TRIPURA,12th Pass
INC,0,20000,6500,CHHATTISGARH,Graduate
SP,1,10000,0,UTTARPRADESH,Post Graduate
INC,0,0,4000,ASSAM,Graduate
INC,0,100000,2500,PUNJAB,12th Pass
INC,7,190000,0,KARNATAKA,8th Pass
SP,6,60000,4400,UTTARPRADESH,Graduate
BJP,0,1380000,31,GUJARAT,10th Pass
DMK,12,0,2900,TAMILNADU,10th Pass
DMK,23,30000,900,TAMILNADU,Graduate Professional
JD(S),3,20000,10000,KARNATAKA,Graduate
BJD,0,9300,40000,ODISHA,12th Pass
AITC,0,1900,200,TRIPURA,Graduate
DMK,0,30000,0,TAMILNADU,Graduate
DMK,4,510000,7400,TAMILNADU,10th Pass
RJD,5,30000,0,BIHAR,Graduate
INC,0,8300,0,TRIPURA,Post Graduate
BJP,0,20000,400,MADHYAPRADESH,Graduate
CPI(M),1,10000,400,KERALA,Graduate
CPI(M),4,4200,0,TRIPURA,12th Pass
INC,0,1700,200000,JHARKHAND,Graduate
NCP,0,120000,5200,MAHARASHTRA,Graduate
CPI,8,50000,1700,KERALA,Graduate Professional
BJP,8,2200,0,BIHAR,Graduate
BJP,0,50000,1600,UTTARPRADESH,Post Graduate
CPI(M),4,3600,1400,TRIPURA,Graduate Professional
IND,0,20000,0,UTTARAKHAND,Post Graduate
INC,1,150000,20000,KARNATAKA,Graduate Professional
CPI(M),0,1900,500,TRIPURA,Graduate Professional
INC,0,30000,600,MADHYAPRADESH,Graduate
DMK,6,6300,1700,TAMILNADU,8th Pass
DMK,15,90000,1700,TAMILNADU,10th Pass
INC,3,20000,6300,KERALA,8th Pass
BJD,0,0,20000,ODISHA,12th Pass
NPP,0,3500,2400,MEGHALAYA,Graduate
IND,0,0,900,UTTARAKHAND,10th Pass
JD(U),1,10000,0,BIHAR,Graduate
BJP,0,330000,400,MAHARASHTRA,12th Pass
BJP,1,30000,4400,JHARKHAND,Graduate Professional
BJP,0,30000,0,RAJASTHAN,12th Pass
SHS,3,20000,900,MAHARASHTRA,10th Pass
AAP,1,0,200,DELHI,Graduate
AAP,2,70000,2800,DELHI,Post Graduate
INC,7,10000,4000,HARYANA,Graduate Professional
DMK,0,100000,40000,TAMILNADU,Graduate Professional
INC,3,320000,20000,KARNATAKA,Graduate
INC,9,200000,3000,MAHARASHTRA,10th Pass
YSRCP,16,0,0,ANDHRAPRADESH,Graduate Professional
INC,2,0,1500,UTTARAKHAND,Graduate
BJP,0,30000,6200,JHARKHAND,10th Pass
IND,0,1100,5200,ARUNACHALPRADESH,12th Pass
Sikkim Krantikari Morcha,0,6200,200,SIKKIM,Graduate
CPI(M),4,10000,4000,KERALA,Graduate Professional
