Party,Criminal Case,Total Assets,Liabilities,state,Education,isDoctor,isAdvocate,isSC,isST
BJP,1,5900,500000,KARNATAKA,8th Pass,0.0,0.0,0.0,0.0
SP,2,90000,500,UTTARPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,110000,0,ARUNACHALPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,900,200,RAJASTHAN,5th Pass,0.0,0.0,0.0,0.0
DMK,1,100000,3800,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
CPI(M),10,10000,8200,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
AAP,0,40000,10000,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,2,70000,300,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
CPI(M),0,60000,200,PUNJAB,Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,800,RAJASTHAN,Graduate,0.0,0.0,0.0,0.0
INC,1,20000,1400,UTTARPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,2300,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
INC,0,270000,100,BIHAR,12th Pass,1.0,0.0,0.0,0.0
INC,0,40000,1200,BIHAR,10th Pass,0.0,0.0,0.0,0.0
CPI(M),0,20000,1300,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,90000,2000,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,1,10000,0,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
SP,1,0,200,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
TDP,1,0,1200,HARYANA,Post Graduate,0.0,0.0,0.0,0.0
YSRCP,1,100000,10000,ODISHA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,30000,100,CHHATTISGARH,Graduate,0.0,0.0,0.0,0.0
BJP,0,130000,2000,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
NCP,0,70000,1200,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
AAP,0,10000,0,ARUNACHALPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,290000,200,BIHAR,Graduate,0.0,0.0,0.0,0.0
DMK,10,150000,1000,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,2400,2700,BIHAR,10th Pass,0.0,0.0,0.0,0.0
INC,16,30000,2700,JHARKHAND,Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,1900,UTTARPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,0,70000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
BJP,0,150000,10000,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
BJD,0,150000,1300,MADHYAPRADESH,8th Pass,0.0,0.0,0.0,0.0
BJP,1,5800,0,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
BJP,0,6400,10000,CHHATTISGARH,Graduate Professional,1.0,0.0,0.0,0.0
INC,0,150000,10000,WESTBENGAL,12th Pass,0.0,0.0,0.0,0.0
IND,7,1220000,0,WESTBENGAL,10th Pass,1.0,0.0,0.0,0.0
NPP,0,150000,0,UTTARAKHAND,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,90000,0,WESTBENGAL,Others,0.0,0.0,0.0,0.0
INC,0,30000,1200,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
TDP,0,9400,60000,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
CPI(M),1,60000,100,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,29,230000,97,ODISHA,Post Graduate,1.0,0.0,0.0,0.0
AITC,0,480000,1000,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
DMK,1,270000,5300,UTTARAKHAND,Post Graduate,0.0,0.0,0.0,0.0
AAP,1,20000,10000,ODISHA,Graduate,0.0,0.0,0.0,0.0
DMK,0,80000,40000,BIHAR,10th Pass,0.0,0.0,0.0,0.0
CPI(M),0,10000,900,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
NDPP,0,3100,6300,GUJARAT,10th Pass,0.0,0.0,0.0,0.0
INC,0,9400,1500,BIHAR,12th Pass,0.0,0.0,0.0,0.0
DMK,0,20000,800,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,90000,0,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
BJP,2,20000,600,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,0,70000,40000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
BJP,0,9400,1100,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
AAP,1,10000,2400,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
CPI(M),1,40000,300,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
YSRCP,7,320000,6400,MANIPUR,12th Pass,0.0,0.0,0.0,0.0
BJP,14,1260000,170000,KERALA,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,820000,49,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
YSRCP,1,190000,7200,BIHAR,12th Pass,0.0,0.0,0.0,0.0
DMK,1,230000,110000,KARNATAKA,8th Pass,0.0,0.0,0.0,0.0
BJP,1,90000,20000,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
YSRCP,1,30000,10000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
DMK,1,530000,200,PUNJAB,Graduate Professional,0.0,0.0,0.0,0.0
INC,2,0,60000,GUJARAT,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,120000,10000,WESTBENGAL,Graduate,1.0,0.0,0.0,0.0
BJP,0,4100,0,MANIPUR,10th Pass,0.0,0.0,0.0,0.0
BJD,1,6700,300,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
SP,21,8500,99,BIHAR,Graduate,0.0,0.0,0.0,0.0
DMK,6,80000,1000,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
SHS,3,60000,3900,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
NCP,14,10000,30000,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
BJP,0,70000,1200,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
IND,8,110000,1200,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
YSRCP,7,20000,2900,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJD,4,10000,3700,ASSAM,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,150000,3600,HARYANA,Graduate Professional,1.0,0.0,0.0,0.0
BJP,0,70000,400,JHARKHAND,Graduate,0.0,0.0,0.0,0.0
AAP,9,50000,1300,PUNJAB,Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,300,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
AIADMK,3,40000,10000,GUJARAT,Graduate Professional,1.0,0.0,0.0,0.0
DMK,2,100000,700,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
INC,42,190000,5200,ANDHRAPRADESH,10th Pass,1.0,0.0,0.0,0.0
BJP,0,3400,4500,PUNJAB,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,20000,10000,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
DMK,0,20000,50000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
RJD,1,400,5800,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
YSRCP,0,0,0,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,3000,KARNATAKA,Doctorate,1.0,0.0,0.0,0.0
NPP,1,30000,20000,ARUNACHALPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,0,10000,200,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
RJD,1,20000,0,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
AITC,0,280000,2300,KERALA,Graduate,0.0,0.0,0.0,0.0
BJP,0,80000,50000,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
CPI(M),4,10000,4600,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
INC,1,10000,200000,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,40000,0,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
NPP,0,70000,0,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,50000,200,MAHARASHTRA,Doctorate,1.0,0.0,0.0,0.0
INC,1,20000,2000,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
BJP,3,1800,700,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
DMK,1,10000,2800,BIHAR,10th Pass,0.0,0.0,0.0,0.0
AAP,1,1600,800,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
INC,4,3900,6000,BIHAR,Others,0.0,0.0,0.0,0.0
IND,0,90000,500,BIHAR,Doctorate,1.0,0.0,0.0,0.0
INC,3,9300,6100,CHHATTISGARH,12th Pass,0.0,0.0,0.0,0.0
AAP,0,10000,400,ODISHA,Doctorate,0.0,0.0,0.0,0.0
BJP,1,30000,500,HARYANA,Graduate,1.0,0.0,0.0,0.0
BJP,1,30000,1200,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,5,210000,5700,UTTARPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,1900,7400,ODISHA,12th Pass,0.0,0.0,0.0,0.0
BJP,1,0,2900,KARNATAKA,Others,0.0,0.0,0.0,0.0
BJP,6,5900,40000,BIHAR,10th Pass,0.0,0.0,0.0,0.0
BJP,1,0,100,GUJARAT,12th Pass,0.0,0.0,0.0,0.0
BJP,0,90000,5000,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,30000,10000,ODISHA,10th Pass,1.0,0.0,0.0,0.0
CPI(M),1,20000,1400,BIHAR,Graduate Professional,0.0,1.0,0.0,0.0
BJD,1,20000,70000,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
CPI(M),1,10000,10000,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,40000,3800,UTTARPRADESH,8th Pass,0.0,0.0,0.0,0.0
BJP,1,460000,220000,PUNJAB,10th Pass,0.0,0.0,0.0,0.0
BJP,1,70000,700,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,0,60000,400,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,76,8600,DELHI,10th Pass,0.0,0.0,0.0,0.0
BJP,2,20000,10000,ODISHA,12th Pass,0.0,0.0,0.0,0.0
INC,0,80000,10000,GUJARAT,Graduate Professional,1.0,0.0,0.0,0.0
BJP,8,80000,4800,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
AAP,1,8900,270000,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,30000,NAGALAND,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,20000,10000,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
YSRCP,0,90000,30000,KARNATAKA,Graduate,1.0,0.0,0.0,0.0
INC,0,0,1600,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
BJP,0,210000,2300,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,0,30000,1900,BIHAR,Graduate,0.0,0.0,0.0,0.0
INC,0,6500,10000,MAHARASHTRA,Graduate,0.0,0.0,0.0,0.0
INC,8,8900,10000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,0,RAJASTHAN,10th Pass,1.0,0.0,0.0,0.0
BJP,7,20000,900,BIHAR,Graduate,0.0,0.0,0.0,0.0
INC,5,9400,7500,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,0,1600,ODISHA,Others,0.0,0.0,0.0,0.0
BJD,1,20000,60000,DELHI,Graduate Professional,0.0,0.0,0.0,0.0
DMK,0,140000,2300,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,46,250000,320000,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
INC,0,90000,600,JHARKHAND,Graduate,0.0,0.0,0.0,0.0
CPI(M),0,90000,10000,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
INC,0,0,20000,HARYANA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,80000,0,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
JD(U),1,10000,0,MADHYAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,0,ASSAM,Post Graduate,0.0,0.0,0.0,0.0
INC,6,0,1200,BIHAR,Others,0.0,0.0,0.0,0.0
JMM,0,1500,400,ASSAM,Graduate Professional,0.0,0.0,0.0,0.0
YSRCP,0,90000,5100,JHARKHAND,Others,0.0,0.0,0.0,0.0
SHS,12,20000,1200,BIHAR,8th Pass,0.0,0.0,0.0,0.0
BJP,0,1900,300,SIKKIM,12th Pass,0.0,0.0,0.0,0.0
CPI(M),0,110000,90000,MAHARASHTRA,8th Pass,0.0,0.0,0.0,0.0
BJD,1,140000,340000,WESTBENGAL,12th Pass,0.0,0.0,0.0,0.0
BJP,1,560000,500,MEGHALAYA,10th Pass,0.0,0.0,0.0,0.0
DMK,7,90000,2600,MADHYAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,3,30000,10000,RAJASTHAN,Graduate,0.0,0.0,0.0,0.0
BJP,5,20000,0,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
DMK,1,20000,300,ODISHA,10th Pass,0.0,0.0,0.0,0.0
IND,0,40000,6000,GUJARAT,Graduate,0.0,0.0,0.0,0.0
DMK,0,420000,0,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,3,100000,5800,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
SP,2,250000,100,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
JMM,0,10000,40000,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
CPI(M),0,130000,4000,TRIPURA,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,10000,300,MADHYAPRADESH,Doctorate,1.0,0.0,0.0,0.0
BJP,0,20000,0,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,2000,3400,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,40000,500,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,9100,1000,CHHATTISGARH,Post Graduate,0.0,0.0,0.0,0.0
BJP,3,50000,10000,ANDHRAPRADESH,Others,0.0,0.0,0.0,0.0
BJP,0,290000,40000,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,0,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,90000,30000,ASSAM,10th Pass,0.0,0.0,0.0,0.0
BJP,0,90000,2500,ASSAM,Post Graduate,0.0,0.0,0.0,0.0
RJD,0,20000,20000,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,0,130000,40000,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
JD(U),0,0,2000,BIHAR,8th Pass,0.0,0.0,0.0,0.0
BJP,0,450000,300,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,1,480000,3000,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
DMK,0,20000,0,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,1,0,2300,HARYANA,Post Graduate,0.0,0.0,0.0,0.0
INC,0,70000,800,NAGALAND,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,80000,20000,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,4,10000,4700,BIHAR,Others,0.0,0.0,0.0,0.0
CPI(M),3,20000,600,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
AITC,1,2400,4600,WESTBENGAL,Post Graduate,0.0,0.0,0.0,0.0
INC,1,80000,5100,NAGALAND,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,0,1000,JHARKHAND,Graduate,0.0,0.0,0.0,0.0
RJD,0,5300,10000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,180000,0,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
BJP,4,100000,100,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,70000,2300,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
DMK,1,80000,0,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,1,2920000,4900,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,1,20000,300,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
AAP,1,1900,2700,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,0,8700,100,BIHAR,Graduate,1.0,0.0,0.0,0.0
BJP,1,10000,8600,JHARKHAND,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,0,10000,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
DMK,0,170000,6000,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
BJP,0,0,40000,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,4600,0,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,90000,20000,BIHAR,8th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,0,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJD,1,20000,4000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
AITC,0,0,4800,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,90000,3200,PUNJAB,Graduate Professional,0.0,0.0,0.0,0.0
BJP,0,30000,0,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,30000,1600,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
INC,1,3100,50000,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
CPI(M),6,140000,2200,KERALA,10th Pass,0.0,1.0,0.0,0.0
BJP,1,0,0,NAGALAND,Graduate,0.0,0.0,0.0,0.0
BJP,0,30000,2300,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,10000,20000,MAHARASHTRA,Graduate,0.0,0.0,0.0,0.0
INC,2,40000,2300,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
JD(U),0,0,0,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
AITC,14,0,6000,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
JD(S),4,780000,91,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
NCP,0,1700,2650000,HIMACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
INC,8,80000,3900,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
INC,7,10000,2300,UTTARPRADESH,Post Graduate,0.0,0.0,0.0,0.0
INC,0,10000,110000,TAMILNADU,Others,0.0,0.0,0.0,0.0
YSRCP,0,110000,6000,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
JMM,1,20000,700,BIHAR,10th Pass,1.0,0.0,0.0,0.0
SP,1,20000,0,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
AIADMK,0,8200,4800,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,0,8800,MAHARASHTRA,10th Pass,0.0,0.0,0.0,0.0
BJP,0,40000,10000,TRIPURA,Post Graduate,0.0,0.0,0.0,0.0
DMK,7,20000,5900,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,20000,GUJARAT,10th Pass,1.0,0.0,0.0,0.0
BJP,7,0,500,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJP,14,150000,100,ASSAM,Graduate,0.0,0.0,0.0,0.0
INC,6,20000,0,RAJASTHAN,Post Graduate,0.0,0.0,0.0,0.0
INC,6,60000,2900,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
INC,7,0,3800,BIHAR,Graduate,1.0,0.0,0.0,0.0
AAP,2,100000,40000,MAHARASHTRA,Graduate Professional,0.0,0.0,0.0,0.0
YSRCP,0,170000,1800,MADHYAPRADESH,12th Pass,0.0,0.0,0.0,0.0
AAP,1,0,2400,BIHAR,Post Graduate,0.0,0.0,0.0,0.0
AIADMK,0,40000,1400,NAGALAND,Post Graduate,0.0,0.0,0.0,0.0
BJD,1,0,300,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
Tipra Motha Party,1,460000,1600,BIHAR,12th Pass,0.0,0.0,0.0,0.0
AAP,1,10000,300,CHHATTISGARH,Graduate,0.0,0.0,0.0,0.0
BJP,1,80000,2300,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
AAP,6,1750000,1100,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
IND,1,350000,6500,ASSAM,Graduate Professional,0.0,0.0,0.0,0.0
NCP,1,30000,100,JHARKHAND,Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,0,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
INC,1,2000,2600,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
BJD,0,270000,2400,UTTARPRADESH,Doctorate,0.0,0.0,0.0,0.0
AITC,5,210000,80000,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
INC,1,200000,1800,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
IND,0,9900,35,ASSAM,10th Pass,0.0,0.0,0.0,0.0
DMK,1,50000,0,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJD,1,270000,500,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,1,1200,4600,BIHAR,Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,40000,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
DMK,0,0,800,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,90000,1200,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,10000,0,RAJASTHAN,Graduate Professional,0.0,0.0,0.0,0.0
BJP,14,200000,2200,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
INC,4,170000,1200,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
AITC,0,20000,0,WESTBENGAL,10th Pass,0.0,0.0,0.0,0.0
DMK,15,20000,100,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
INC,0,10000,5500,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
JD(S),0,6400,3200,BIHAR,10th Pass,0.0,0.0,0.0,0.0
BJP,0,1900,0,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJD,1,40000,3000,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
NCP,0,660000,570000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
INC,0,70000,40000,ARUNACHALPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJD,0,14130000,2500,ARUNACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,1,80000,300000,ARUNACHALPRADESH,10th Pass,0.0,0.0,0.0,0.0
NPP,51,370000,24,ANDHRAPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,130000,2800,ARUNACHALPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
BJP,15,3200,1400,ANDHRAPRADESH,12th Pass,0.0,0.0,0.0,0.0
BJP,0,110000,1600,GUJARAT,Doctorate,1.0,0.0,0.0,0.0
INC,0,950000,8300,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,80000,1700,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
DMK,1,20000,120000,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,30000,5500,BIHAR,10th Pass,0.0,0.0,0.0,0.0
YSRCP,1,40000,4600,KARNATAKA,10th Pass,0.0,0.0,0.0,0.0
YSRCP,1,130000,1200,TAMILNADU,Post Graduate,0.0,0.0,0.0,0.0
BJP,0,20000,500,RAJASTHAN,10th Pass,0.0,0.0,0.0,0.0
BJP,0,420000,400,UTTARAKHAND,Graduate Professional,0.0,0.0,0.0,0.0
AITC,2,40000,0,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,300000,0,BIHAR,8th Pass,1.0,0.0,0.0,0.0
BJP,0,5900,5800,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
NPP,4,20000,1800,BIHAR,Graduate Professional,0.0,0.0,0.0,0.0
BJP,8,10000,1300,TAMILNADU,12th Pass,0.0,0.0,0.0,0.0
INC,1,10000,1200,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,0,0,0,WESTBENGAL,Graduate,0.0,0.0,0.0,0.0
BJP,0,1400,0,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJP,1,20000,40000,KARNATAKA,12th Pass,0.0,0.0,0.0,0.0
IND,3,80000,1300,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
BJP,1,130000,10000,BIHAR,Graduate,0.0,0.0,0.0,0.0
BJP,0,80000,60000,RAJASTHAN,Graduate,0.0,0.0,0.0,0.0
BJD,1,4300,2100,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,30000,100,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
BJP,9,10000,2500,KERALA,Graduate,0.0,0.0,0.0,0.0
BJD,0,10000,6000,MAHARASHTRA,12th Pass,0.0,0.0,0.0,0.0
BJP,0,50000,0,ANDHRAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
BJD,7,10000,0,MADHYAPRADESH,Post Graduate,0.0,0.0,0.0,0.0
DMK,1,20000,6000,TAMILNADU,Graduate Professional,0.0,0.0,0.0,0.0
BJP,1,3000,200,ANDHRAPRADESH,Graduate,0.0,0.0,0.0,0.0
BJP,1,3400,2800,ASSAM,Others,0.0,0.0,0.0,0.0
BJP,1,4800,2500,RAJASTHAN,12th Pass,0.0,0.0,0.0,0.0
DMK,0,10000,900,BIHAR,12th Pass,0.0,0.0,0.0,0.0
DMK,1,6300,0,KARNATAKA,Post Graduate,0.0,0.0,0.0,0.0
INC,0,10000,300,KERALA,Graduate Professional,0.0,1.0,0.0,0.0
BJP,1,10000,10000,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,1,1900,2200,ASSAM,10th Pass,0.0,0.0,0.0,0.0
BJP,0,20000,2700,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,4,20000,2400,UTTARPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,0,30000,2300,KARNATAKA,Graduate Professional,0.0,0.0,0.0,0.0
IND,1,20000,6100,ANDHRAPRADESH,10th Pass,0.0,0.0,0.0,0.0
INC,9,120000,500,MADHYAPRADESH,Graduate,0.0,0.0,0.0,0.0
CPI(M),1,160000,3200,PUNJAB,Graduate,0.0,0.0,0.0,0.0
NCP,47,6400,40000,NAGALAND,Others,1.0,0.0,0.0,0.0
BJD,1,0,4500,WESTBENGAL,Graduate Professional,0.0,0.0,0.0,0.0
BJD,2,660000,7900,ODISHA,12th Pass,0.0,0.0,0.0,0.0
BJP,0,100000,1900,KARNATAKA,Graduate,0.0,0.0,0.0,0.0
CPI(M),1,20000,400,TAMILNADU,10th Pass,0.0,0.0,0.0,0.0
BJP,0,40000,2500,GUJARAT,Graduate,0.0,0.0,0.0,0.0
BJP,1,90000,10000,MADHYAPRADESH,10th Pass,0.0,0.0,0.0,0.0
BJP,2,10000,1900,HIMACHALPRADESH,Graduate Professional,0.0,0.0,0.0,0.0
AAP,0,170000,500,TAMILNADU,Graduate,0.0,0.0,0.0,0.0
CPI(M),0,280000,60000,DELHI,Post Graduate,0.0,0.0,0.0,0.0
INC,0,10000,10000,DELHI,Graduate Professional,0.0,0.0,0.0,0.0
